Version,Curso,ID_entrada,GLOSA,Clase Gramatical,DEFINICION,Composición,Secuencia,Definición especial,Imagen de la seña, Composición,Secuencia.1,Tipo de Seña,CM1,CM2,CM3,CM4,CM5,nombre_video
FENASCOL IV,LSC1,2860,RECUPERAR (MATERIAS),VERBO,Aprobar asignaturas pendientes o exámenes no superados previamente. (Generada Gemini),NO,1 seña,SI,SI,NO,1 seña,Asimétrica (tipo III),B,R,,,,02860_recuperarm.mp4
FENASCOL IV,LSC1,2861,RECUPERAR (SALUD),VERBO,Restablecerse de una enfermedad o recobrar las fuerzas físicas. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Bl,Bl,,,,02861_recuperars.mp4
FENASCOL IV,LSC0,2862,REGOCIJAR REGOCIJO,SUSTANTIVO,"Causar alegría, júbilo o contento intenso. (RAE)",NO,1 seña,NO,SI,NO,1 seña,Unimanual en contacto (tipo X),Qa,,,,,02862_regocijarr.mp4
FENASCOL IV,LSC1,2863,RESIDIR,VERBO,Estar establecido y vivir habitualmente en un lugar. (RAE),NO,1 seña,NO,NO,NO,1 seña,Simétrica (tipo I),A,A,,,,02863_residir.mp4
FENASCOL IV,LSC0,2864,RONCAR.1,VERBO,Emitir ronquidos sonoros al respirar durmiendo. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),G,,,,,02864_roncar1.mp4
FENASCOL IV,LSC0,2865,RONCAR.2,VERBO,Variante de seña para el acto de roncar. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual en contacto (tipo X),R,,,,,02865_roncar2.mp4
FENASCOL IV,LSC1,2866,ROTAR,VERBO,Girar un cuerpo sobre su propio eje. (RAE),NO,1 seña,NO,SI,NO,1 seña,Semi-simétrica (tipo II),A,A,,,,02866_rotar.mp4
FENASCOL IV,LSC1,2867,TURNAR,VERBO,Sucederse las personas alternativamente para hacer algo. (RAE),NO,1 seña,NO,SI,NO,1 seña,Semi-simétrica (tipo II),P,P,,,,02867_turnar.mp4
FENASCOL IV,LSC1,2868,TURNAR - PULGARES,VERBO,Variante gestual para indicar relevo o turno utilizando los pulgares. (Generada Gemini),NO,1 seña,NO,NO,NO,1 seña,Semi-simétrica (tipo II),A,A,,,,02868_turnarpulg.mp4
FENASCOL IV,LSC0,2869,ABANICO,SUSTANTIVO,Instrumento semicircular plegable que se agita para producir fresco con aire. (RAE),NO,1 seña,NO,NO,NO,1 seña,Unimanual (tipo 0),Xf,,,,,02869_abanico.mp4
FENASCOL IV,LSC1,2870,ABORTO,SUSTANTIVO,Interrupción del embarazo antes de que el feto pueda sobrevivir fuera del útero. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual en contacto (tipo X),O,J,,,,02870_aborto.mp4
FENASCOL IV,LSC1,2871,ACERA,SUSTANTIVO,Orilla de la calle o vía pública pavimentada destinada al tránsito de peatones. (RAE),NO,1 seña,NO,NO,NO,1 seña,Asimétrica (tipo III),B,V,,,,02871_acera.mp4
FENASCOL IV,LSC1,2872,ACTA,SUSTANTIVO,Documento oficial escrito que registra lo sucedido en una junta o reunión. (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),Bl,Bl,A,,,02872_acta.mp4
FENASCOL IV,LSC0,2873,ACTUAL,ADJETIVO,Del tiempo presente o que ocurre en el momento actual. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Y,Y,,,,02873_actual.mp4
FENASCOL IV,LSC0,2874,ADHERENCIA ADHERIR,SUSTANTIVO,"Pegarse, unirse o sujetarse fuertemente una cosa a otra. (RAE)",NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Bl,Bl,,,,02874_adherencia.mp4
FENASCOL IV,LSC1,2875,ADHESIVO,SUSTANTIVO,Sustancia o material que sirve para pegar dos superficies. (RAE),SI,2 señas,NO,NO,SI,2 señas,Simétrica (tipo I),Bl,Bl,B,Tb,,02875_adhesivo.mp4
FENASCOL IV,LSC0,2876,ADORABLE,ADJETIVO,Que merece ser adorado o que inspira extrema ternura y agrado. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),S,S,,,,02876_adorable.mp4
FENASCOL IV,LSC1,2877,AFÁN,SUSTANTIVO,"Empeño, deseo ardiente o esfuerzo vehemente por lograr algo. (RAE)",NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),S,S,,,,02877_afan.mp4
FENASCOL IV,LSC1,2878,AFEMINADO,ADJETIVO,"Que muestra modales, rasgos o ademanes considerados propios de mujer. (RAE)",NO,1 seña,NO,NO,NO,1 seña,Semi-simétrica (tipo II),Tb,Tb,,,,02878_afeminado.mp4
FENASCOL IV,LSC1,2879,AFICHE,SUSTANTIVO,Cartel impreso con imágenes y textos destinado a la publicidad o propaganda. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),A,A,,,,02879_afiche.mp4
FENASCOL IV,LSC1,2880,AGRADABLE,ADJETIVO,"Que produce agrado, gusto, placer o complacencia. (RAE)",NO,1 seña,NO,NO,NO,1 seña,Simétrica (tipo I),Bl,Bl,,,,02880_agradable.mp4
FENASCOL IV,LSC1,2881,AGUACERO,SUSTANTIVO,"Lluvia repentina, fuerte y por lo general de corta duración. (RAE)",NO,1 seña,NO,NO,NO,1 seña,Simétrica (tipo I),G,G,,,,02881_aguacero.mp4
FENASCOL IV,LSC1,2882,ALA,SUSTANTIVO,Apéndice u órgano plano que permite volar a las aves e insectos. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),B,,,,,02882_ala.mp4
FENASCOL IV,LSC1,2883,ÁLBUM,SUSTANTIVO,"Libro en blanco para coleccionar fotos, sellos o discos. (RAE)",SI,3 señas,NO,SI,SI,3 señas,Semi-simétrica (tipo II),Bl,Bl,Cb,Cb,,02883_album.mp4
FENASCOL IV,LSC1,2884,ALCANTARILLA,SUSTANTIVO,Conducto subterráneo para evacuar aguas residuales y pluviales. (RAE),NO,3 señas,NO,SI,SI,3 señas,Simétrica (tipo I),Cb,Cb,Ok,,,02884_alcantaril.mp4
FENASCOL IV,LSC1,2885,ALIADO,SUSTANTIVO,Que se ha aliado o confederado con otro para un fin común. (RAE),NO,1 seña,NO,SI,NO,1 seña,Semi-simétrica (tipo II),Okb,Okb,,,,02885_aliado.mp4
FENASCOL IV,LSC1,2886,ALMA,SUSTANTIVO,Principio vital o parte espiritual e inmortal del ser humano. (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),Cl,Okf,,,,02886_alma.mp4
FENASCOL IV,LSC1,2887,ALMOJÁBANA,SUSTANTIVO,Panecillo tradicional colombiano elaborado a base de harina de maíz y cuajada. (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),Cb,B,,,,02887_almojabana.mp4
FENASCOL IV,LSC1,2888,ALTERNATIVA,SUSTANTIVO,Opción entre dos o más cosas o cursos de acción posibles. (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),J,V,,,,02888_alternativ.mp4
FENASCOL IV,LSC0,2889,ALUMBRADO,SUSTANTIVO,Sistema de iluminación pública en calles y espacios urbanos. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),O,O,Jb,Jb,,02889_alumbrado.mp4
FENASCOL IV,LSC1,2890,ALUMINIO,SUSTANTIVO,"Elemento químico metálico, ligero, maleable y de color plateado. (RAE)",SI,2 señas,NO,SI,SI,2 señas,Unimanual en contacto (tipo X),X,Xf,Xf,,,02890_aluminio.mp4
FENASCOL IV,LSC1,2891,ALZA,SUSTANTIVO,"Aumento o elevación de precios, tarifas o niveles. (RAE)",SI,2 señas,NO,SI,SI,2 señas,Simétrica (tipo I),Xf,Xf,Bl,Bl,,02891_alza.mp4
FENASCOL IV,LSC1,2892,AMBIENTADOR,SUSTANTIVO,Sustancia o artefacto para aromatizar o purificar el aire de una estancia. (RAE),SI,2 señas,NO,SI,SI,2 señas,Asimétrica (tipo III),Oke,J,,,,02892_ambientado.mp4
FENASCOL IV,LSC1,2893,AMENAZA - ESPERE,SUSTANTIVO,Advertencia de prevención o aviso con tono de advertencia contenida. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),B,,,,,02893_amenazaesp.mp4
FENASCOL IV,LSC1,2894,AMENAZA - POSITIVO,SUSTANTIVO,Advertencia de riesgo planteada bajo una premisa o condición afirmativa. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),P,P,,,,02894_amenazapos.mp4
FENASCOL IV,LSC1,2895,AMPOLLAS,SUSTANTIVO,Vesícula pequeña llena de líquido que se forma en la piel por fricción o quemadura. (RAE),SI,2 señas,NO,SI,SI,2 señas,Asimétrica (tipo III),P,O,,,,02895_ampollas.mp4
FENASCOL IV,LSC1,2896,ÁNGEL,SUSTANTIVO,Ser celestial e inmaterial mensajero de Dios según las religiones monoteístas. (RAE),NO,1 seña,NO,SI,NO,1 seña,Semi-simétrica (tipo II),B,B,,,,02896_angel.mp4
FENASCOL IV,LSC0,2897,ANTENA,SUSTANTIVO,Dispositivo conductor para emitir o recibir ondas electromagnéticas. (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),D,J,,,,02897_antena.mp4
FENASCOL IV,LSC0,2898,ANTIFAZ,SUSTANTIVO,Máscara pequeña que cubre la parte de los ojos y la cara. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Lc,Lc,,,,02898_antifaz.mp4
FENASCOL IV,LSC1,2899,APTO,ADJETIVO,"Capaz, idóneo o hábil para hacer algo o cumplir un propósito. (RAE)",NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),N,N,,,,02899_apto.mp4
FENASCOL IV,LSC1,2900,ARCILLA,SUSTANTIVO,"Tierra compuesta por silicatos de alúmina, moldeable al mezclarse con agua. (RAE)",NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),A,A,,,,02900_arcilla.mp4
FENASCOL IV,LSC0,2901,AROMA,SUSTANTIVO,Olor muy agradable y fragante. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual en contacto (tipo X),J,,,,,02901_aroma.mp4
UEB,LSC1,2902,ARRUGA (PIEL) 1,SUSTANTIVO,Pliegue o surco que se forma en la piel por la edad o la expresión. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Ok,Ok,,,,02902_arrugapiel.mp4
UEB,LSC1,2903,ARRUGA (PIEL) 2,SUSTANTIVO,Variante de seña para pliegues cutáneos o arrugas. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Gl,Gl,,,,02903_arrugapiel.mp4
UEB,LSC0,2904,ARZOBISPO,SUSTANTIVO,Obispo titular de una archidiócesis o cabeza de una provincia eclesiástica. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),B,B,,,,02904_arzobispo.mp4
UEB,LSC1,2905,ASCO,SUSTANTIVO,Impresión desagradable causada por algo que repugna. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),J,J,,,,02905_asco.mp4
UEB,LSC1,2906,ASFIXIA,SUSTANTIVO,Suspensión o dificultad grave de la respiración. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),J,J,,,,02906_asfixia.mp4
UEB,LSC1,2907,ASTRÓNOMO,SUSTANTIVO,Científico especializado en el estudio de los cuerpos celestes y el universo. (RAE),SI,2 señas,NO,SI,SI,2 señas,Unimanual (tipo 0),Cb,C,C,,,02907_astronomo.mp4
FENASCOL IV,LSC1,2908,ASUNTO,SUSTANTIVO,"Materia, cuestión o negocio de que se trata. (RAE)",NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),Ob,B,,,,02908_asunto.mp4
FENASCOL IV,LSC1,2909,ATRACCIÓN ATRAER 1,SUSTANTIVO,Fuerza que inclina a alguien hacia otra persona o cosa. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual en contacto (tipo X),U,,,,,02909_atracciona.mp4
FENASCOL IV,LSC1,2910,ATRACCIÓN 2,SUSTANTIVO,Variante de seña para atracción o encanto irresistible. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),U,U,,,,02910_atraccion2.mp4
FENASCOL IV,LSC1,2911,ATREVIDO ATREVIMIENTO,ADJETIVO,"Osado, que tiene audacia o falta de respeto prudente. (RAE)",NO,1 seña,NO,SI,NO,1 seña,Unimanual en contacto (tipo X),A,,,,,02911_atrevidoat.mp4
FENASCOL IV,LSC1,2912,AUTISMO,SUSTANTIVO,Trastorno del neurodesarrollo caracterizado por alteración en la interacción social y comunicación. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),P,,,,,02912_autismo.mp4
FENASCOL IV,LSC0,2913,AUTOMATA,SUSTANTIVO,Máquina que imita los movimientos de un ser vivo (autómata). (RAE),NO,1 seña,NO,SI,NO,1 seña,Semi-simétrica (tipo II),J,J,,,,02913_automata.mp4
FENASCOL IV,LSC0,2914,SOLO-INVOLUNTARIO,ADJETIVO,Acción realizada de forma solitaria o espontánea sin premeditación. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual en contacto (tipo X),P,,,,,02914_soloinvolu.mp4
FENASCOL IV,LSC1,2915,AUTOMÁTICO,ADJETIVO,Que funciona por sí mismo mediante mecanismos internos sin intervención directa. (RAE),SI,2 señas,SI,SI,SI,2 señas,Unimanual en contacto (tipo X),P,Gl,Gl,,,02915_automatico.mp4
FENASCOL IV,LSC0,2916,AUTÓNOMO,ADJETIVO,"Que goza de autonomía, independencia o autogobierno. (RAE)",NO,1 seña,NO,SI,NO,1 seña,Unimanual en contacto (tipo X),A,,,,,02916_autonomo.mp4
FENASCOL IV,LSC1,2917,AUTORIZAR AUTORIZACIÓN,VERBO,"Dar poder, facultad o permiso para hacer algo. (RAE)",SI,2 señas,NO,SI,SI,2 señas,Unimanual (tipo 0),P,Bl,S,,,02917_autorizara.mp4
FENASCOL IV,LSC1,2918,AUTORIDAD,SUSTANTIVO,Potestad o facultad que se tiene para dar órdenes o exigir obediencia. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual en contacto (tipo X),A,S,,,,02918_autoridad.mp4
FENASCOL IV,LSC1,2919,AUTOSERVICIO,SUSTANTIVO,Establecimiento comercial donde los clientes se sirven directamente los productos. (RAE),SI,2 señas,NO,SI,SI,2 señas,Semi-simétrica (tipo II),J,J,A,,,02919_autoservic.mp4
FENASCOL IV,LSC1,2920,AVANZADO,ADJETIVO,Que ha progresado o se halla adelantado en un proceso o conocimiento. (RAE),NO,1 seña,NO,SI,NO,1 seña,Semi-simétrica (tipo II),Ql,Ql,,,,02920_avanzado.mp4
FENASCOL IV,LSC1,2921,AVENTURA (SEXUAL),SUSTANTIVO,Relación amorosa o erótica de carácter pasajero o furtivo. (RAE),SI,2 señas,NO,SI,SI,2 señas,Semi-simétrica (tipo II),Bl,Bl,Bl,P,,02921_aventurase.mp4
FENASCOL IV,LSC1,2922,AVENTURA,SUSTANTIVO,Empresa de gran riesgo o suceso inusual y emocionante. (RAE),NO,1 seña,SI,SI,NO,1 seña,Unimanual en contacto (tipo X),A,X,,,,02922_aventura.mp4
FENASCOL IV,LSC1,2923,AVISO,SUSTANTIVO,"Noticia, advertencia o consejo que se comunica a alguien. (RAE)",SI,2 señas,NO,SI,SI,2 señas,Simétrica (tipo I),A,A,Bl,Bl,,02923_aviso.mp4
FENASCOL IV,LSC0,2924,BABOSA,SUSTANTIVO,Molusco gasterópodo terrestre sin concha de cuerpo blando y viscoso. (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),Okp,S,,,,02924_babosa.mp4
FENASCOL IV,LSC1,2925,BAFLE,SUSTANTIVO,Caja acústica que contiene altavoces para amplificar el sonido. (RAE),SI,3 señas,NO,SI,SI,3 señas,Unimanual en contacto (tipo X),P,S,Cf,,,02925_bafle.mp4
FENASCOL IV,LSC1,2926,BAILARINA,SUSTANTIVO,Persona que se dedica al arte de la danza. (RAE),SI,2 señas,NO,SI,SI,2 señas,Asimétrica (tipo III),V,J,J,J,,02926_bailarina.mp4
FENASCOL IV,LSC1,2927,BALANCEO 1,SUSTANTIVO,Movimiento oscilatorio de un lado a otro. (RAE),NO,1 seña,NO,SI,NO,1 seña,Semi-simétrica (tipo II),Pc,Pc,,,,02927_balanceo1.mp4
FENASCOL IV,LSC0,2928,BALANZA,SUSTANTIVO,Instrumento para medir la masa o peso de los cuerpos. (RAE),NO,1 seña,NO,SI,NO,1 seña,Semi-simétrica (tipo II),Bl,Bl,,,,02928_balanza.mp4
FENASCOL IV,LSC1,2929,BALANCEO 2,SUSTANTIVO,Variante de seña para la acción de mecerse u oscilar. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),P,,,,,02929_balanceo2.mp4
FENASCOL IV,LSC1,2930,BALLET,SUSTANTIVO,Danza clásica académica representada con coreografía escénica. (RAE),SI,2 señas,NO,SI,SI,2 señas,Simétrica (tipo I),Be,Be,Be,Be,,02930_ballet.mp4
FENASCOL IV,LSC1,2931,BANQUETE 1,SUSTANTIVO,Comida espléndida o festiva con muchos invitados. (RAE),SI,2 señas,NO,SI,SI,2 señas,Compuestas (tipo C),Bl,C,,,,02931_banquete1.mp4
FENASCOL IV,LSC1,2932,BANQUETE 2,SUSTANTIVO,Variante de seña para comida o festín de banquete. (Generada Gemini),SI,2 señas,NO,SI,SI,2 señas,Unimanual en contacto (tipo X),Q,Jc,Jc,,,02932_banquete2.mp4
FENASCOL IV,LSC1,2933,BETÚN,SUSTANTIVO,"Crema o cera empleada para limpiar, nutrir y dar brillo al calzado. (RAE)",NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),Cl,C,Bl,B,,02933_betun.mp4
FENASCOL IV,LSC1,2934,BILINGÜISMO,SUSTANTIVO,Uso habitual de dos lenguas distintas por una comunidad o individuo. (RAE),SI,2 señas,NO,SI,SI,2 señas,Asimétrica (tipo III),C,V,L,,,02934_bilinguism.mp4
FENASCOL IV,LSC0,2935,BILLETE,SUSTANTIVO,Papel moneda de curso legal emitido por un banco central. (RAE),NO,1 seña,SI,SI,NO,1 seña,Simétrica (tipo I),Cb,Cb,,,,02935_billete.mp4
FENASCOL IV,LSC1,2936,BILLETE (LOTERÍA),SUSTANTIVO,Documento impreso que participa en un sorteo de lotería. (RAE),NO,1 seña,NO,SI,NO,1 seña,Semi-simétrica (tipo II),Bl,Bl,,,,02936_billetelot.mp4
FENASCOL IV,LSC1,2937,BILLETERA 1,SUSTANTIVO,Pequeña cartera plegable para llevar billetes y tarjetas. (RAE),SI,3 señas,NO,SI,SI,3 señas,Semi-simétrica (tipo II),Bl,Bl,Q,,,02937_billetera1.mp4
FENASCOL IV,LSC0,2938,BILLETERA 2,SUSTANTIVO,Variante de seña para cartera de bolsillo (billetera). (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Bl,Bl,,,,02938_billetera2.mp4
FENASCOL IV,LSC0,2939,BINGO,SUSTANTIVO,Juego de azar basado en la extracción aleatoria de números impresos en cartones. (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),Tb,Bl,,,,02939_bingo.mp4
FENASCOL IV,LSC1,2940,BIOPSIA,SUSTANTIVO,Extracción y examen microscópico de una muestra de tejido biológico. (RAE),SI,2 señas,NO,SI,SI,2 señas,Asimétrica (tipo III),Tb,S,Bl,Bl,,02940_biopsia.mp4
FENASCOL IV,LSC1,2941,BISTURÍ,SUSTANTIVO,Instrumento quirúrgico en forma de pequeño cuchillo de hoja fina. (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),A,Bl,,,,02941_bisturi.mp4
FENASCOL IV,LSC1,2942,BIZCO,ADJETIVO,Que padece estrabismo o desviación en la alineación de los ojos. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Ok,Ok,,,,02942_bizco.mp4
FENASCOL IV,LSC1,2943,BOBADA,SUSTANTIVO,"Dicho o hecho necio, simple o sin importancia. (RAE)",SI,2 señas,NO,SI,SI,2 señas,Unimanual en contacto (tipo X),P,Cb,O,Jb,,02943_bobada.mp4
FENASCOL IV,LSC1,2944,BOCADILLO,SUSTANTIVO,Dulce tradicional de pulpa de guayaba condensada con azúcar. (RAE),SI,2 señas,NO,SI,SI,2 señas,Unimanual en contacto (tipo X),H,H,H,,,02944_bocadillo.mp4
FENASCOL IV,LSC0,2945,BODEGA,SUSTANTIVO,Local o espacio subterráneo para almacenar mercancías o vino. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),J,J,,,,02945_bodega.mp4
FENASCOL IV,LSC0,2946,BOFETADA,SUSTANTIVO,Golpe dado con la mano abierta en el rostro. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual en contacto (tipo X),Bl,,,,,02946_bofetada.mp4
FENASCOL IV,LSC1,2947,BOLETA-ROMPE,SUSTANTIVO,Entrada o tiquete que se desgarra o corta en el control de acceso. (Generada Gemini),SI,2 señas,NO,SI,SI,2 señas,Simétrica (tipo I),Cb,Cb,Pc,Pc,,02947_boletaromp.mp4
UEB,LSC1,2948,BOLETA-GENERAL,SUSTANTIVO,"Ticket, tiquete o entrada general para un evento. (RAE)",NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),XX,Bl,,,,02948_boletagene.mp4
FENASCOL IV,LSC1,2949,BOLICHE,SUSTANTIVO,Juego deportivo que consiste en derribar pinos lanzando una bola pesada. (RAE),SI,2 señas,NO,SI,SI,2 señas,Simétrica (tipo I),Jc,Jc,S,J,,02949_boliche.mp4
FENASCOL IV,LSC0,2950,BOLSA,SUSTANTIVO,"Recipiente flexible de papel, plástico o tela para transportar cosas. (RAE)",NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Af,Af,,,,02950_bolsa.mp4
FENASCOL IV,LSC1,2951,BOMBA (EXPLOSIVO),SUSTANTIVO,Artefacto cargado con material explosivo destinado a detonar destructivamente. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),S,S,J,J,,02951_bombaexplo.mp4
FENASCOL IV,LSC0,2952,BOMBA (DE AIRE),SUSTANTIVO,Dispositivo mecánico para inflar objetos mediante inyección de aire. (RAE),NO,1 seña,NO,SI,NO,1 seña,Semi-simétrica (tipo II),Af,Af,,,,02952_bombadeair.mp4
FENASCOL IV,LSC0,2953,BOMBILLO,SUSTANTIVO,Dispositivo eléctrico que produce luz mediante incandescencia o tecnología LED. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),Jc,,,,,02953_bombillo.mp4
FENASCOL IV,LSC0,2954,BOTONES (ACCESORIO),SUSTANTIVO,Pequeña pieza abrochadora de ropa. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),Okb,,,,,02954_botonesacc.mp4
FENASCOL IV,LSC0,2955,BOTONES (MAQUINA),SUSTANTIVO,Pulsador eléctrico para activar un mecanismo. (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),P,Bl,,,,02955_botonesmaq.mp4
FENASCOL IV,LSC0,2956,BRUJO-1,SUSTANTIVO,Persona a la que se atribuyen facultades mágicas o prácticas de brujería. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),Xe,,,,,02956_brujo1.mp4
UEB,LSC0,2957,BRUJO-2,SUSTANTIVO,Variante de seña para hechicero o brujo. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual en contacto (tipo X),,Xe,,,,02957_brujo2.mp4
FENASCOL IV,LSC0,2958,CABALGATA,SUSTANTIVO,Desfile o marcha festiva realizada a caballo. (RAE),NO,1 seña,NO,SI,NO,1 seña,Semi-simétrica (tipo II),S,S,,,,02958_cabalgata.mp4
FENASCOL IV,LSC1,2959,CADENA,SUSTANTIVO,Serie de eslabones metálicos enlazados entre sí. (RAE),NO,1 seña,NO,SI,NO,1 seña,Semi-simétrica (tipo II),Ok,Ok,,,,02959_cadena.mp4
FENASCOL IV,LSC0,2960,CAJÓN 1,SUSTANTIVO,Compartimento deslizante extraíble de un mueble o escritorio. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),Jc,S,,,,02960_cajon1.mp4
FENASCOL IV,LSC1,2961,CAJÓN 2,SUSTANTIVO,Variante de seña para gaveta o cajón. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Semi-simétrica (tipo II),Bl,Bl,Bl,Bl,,02961_cajon2.mp4
FENASCOL IV,LSC1,2962,CAL,SUSTANTIVO,"Óxido de calcio, sustancia blanca usada en construcción y albañilería. (RAE)",SI,2 señas,NO,SI,SI,2 señas,Asimétrica (tipo III),Xf,C,Bl,,,02962_cal.mp4
FENASCOL IV,LSC1,2963,CALAMBRE,SUSTANTIVO,"Contracción muscular involuntaria, dolorosa y repentina. (RAE)",NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),V,V,XX,XX,,02963_calambre.mp4
FENASCOL IV,LSC0,2964,CÁLIZ,SUSTANTIVO,Copa litúrgica empleada en la misa para contener el vino sacramental. (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),C,Bl,,,,02964_caliz.mp4
FENASCOL IV,LSC0,2965,CAMPANA 1,SUSTANTIVO,Instrumento metálico hueco en forma de copa invertida que suena al golpearla. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),Xf,,,,,02965_campana1.mp4
FENASCOL IV,LSC0,2966,CAMPANA 2,SUSTANTIVO,Variante de seña para campana o dispositivo sonoro. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),Xf,,,,,02966_campana2.mp4
FENASCOL IV,LSC1,2967,CAMPEONATO,SUSTANTIVO,Torneo o competición deportiva para disputar un título. (RAE),SI,3 señas,NO,SI,SI,3 señas,Simétrica (tipo I),J,J,D,D,G,02967_campeonato.mp4
FENASCOL IV,LSC0,2968,CANA,SUSTANTIVO,Pelo de color blanco o gris que sale en la cabeza. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual en contacto (tipo X),N,,,,,02968_cana.mp4
FENASCOL IV,LSC0,2969,CANASTA CANASTO 1,SUSTANTIVO,Recipiente tejido de mimbre u otro material para transportar cosas. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),S,,,,,02969_canastacan.mp4
FENASCOL IV,LSC1,2970,CANASTA CANASTO 2,SUSTANTIVO,Variante de seña para canasto o cesta de almacenamiento. (Generada Gemini),SI,2 señas,NO,SI,SI,2 señas,Simétrica (tipo I),J,J,S,,,02970_canastacan.mp4
FENASCOL IV,LSC0,2971,CANDADO,SUSTANTIVO,Dispositivo de seguridad con arco metálico que se cierra mediante llave o combinación. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Okb,Okb,,,,02971_candado.mp4
FENASCOL IV,LSC0,2972,CANDELABRO,SUSTANTIVO,Candelabro; candelero grande con varios brazos para poner velas. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Je,Je,,,,02972_candelabro.mp4
FENASCOL IV,LSC0,2973,CANDELERO,SUSTANTIVO,Pieza o soporte hueco para afirmar una vela o candela. (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),Jb,Xf,,,,02973_candelero.mp4
FENASCOL IV,LSC0,2974,CANDIDATO,SUSTANTIVO,"Persona que aspira a un cargo, empleo, dignidad o reconocimiento. (RAE)",NO,1 seña,NO,SI,NO,1 seña,Semi-simétrica (tipo II),Bl,Bl,,,,02974_candidato.mp4
